index|id|gamintojas|modelis|pagaminimo_data|rida|variklis|kuro_tipas|varantieji_ratai|pavaros|sedimos_vietos|euro_standartas|spalva|kebulas|durys|comment|ratlankiu_skersmuo|technine_iki|vairo_padetis|klimato_valdymas|pirma_salis|seller_location|seller_name|price|price_currency|co2_emisija|url|immobilizer|alarm|satellite_tracking_system|armoured|cd_player|mp3_player|additional_audio_equipment|cd_changer|aux_input|subwoofer|dvd_player|usb_input|hands_free_kit|apple_car_play_android_auto|light_alloy_rims|led_daytime_running_lights|led_headlights|xenon_lights|fog_lights|tow_hook|headlights_washers|roof_racks|automatic_folding_mirrors|set_of_winter_tyres|electric_mirrors|electric_boot_lid|automatic_headlamps|onboard_computer|electrically_adjustable_steering_wheel|rainfall_sensor|heated_mirrors|parking_sensors|keyless_entry_system|cruise_control|heated_windshield|start_stop_system|voice_commands|paddle_shifters|lcd_monitor|navigation_gps|sport_seats|tinted_windows|multifunctional_steering_wheel|heated_seats|leather_seats|sunroof|electric_seats|panoramic_roof|auxiliary_heating|ventilated_seats|electric_seats_with_memory|boot_cover|heated_steering_wheel|traction_control_system|esp|hill_start_assist_control|automated_parking|adaptive_cruise_control|blind_spot_detection|lane_departure_warning|night_vision_assist|road_sign_recognition|isofix_mounts|collision_prevention_assist|high_beam_assist|dynamic_cornering_lights|back_view_camera|front_view_camera|three_six_zero_degree_camera|spoilers|increased_engine_power|tuned_suspension|tuned_interior|prepared_for_motorsport|not_exploited_in_lithuania|imported_from_us|for_exchange|available_for_leasing|service_book|warranty|catalytic_converter|multiple_key_sets|double_wheels|folding_seats|insulated_glass|two_sliding_doors|personal_ventilation|personal_illumination
174|ID:22487460|Chrysler|200|2016-01|87 000 km|2360 cm³, 184 AG (135kW)|Benzinas|Priekiniai|Automatinė|5|Nenurodyta|Mėlyna / žydra|Sedanas|4/5|IDEALIOS BUKLES AUTOMOBILISSERTIFIKUOTAS GALIMA ISKARTO REGISTRUOTI|Nenurodyta|Nenurodyta|Kairėje|Nenurodyta|Nenurodyta|Nenurodyta|Nenurodyta|13 333|€|150 g/km|https://autoplius.lt/skelbimai/chrysler-200-2-4-l-sedanas-2016-benzinas-22487460.html|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
175|ID:23116955|Mazda|6|2015-10|91 567 km|1998 cm³, 145 AG (107kW)|Benzinas|Priekiniai|Mechaninė|5|Euro 6|Raudona / vyšninė|Sedanas|4/5|Pirktas iš autosalono Lietuvoje. Važinėjo moteris. Jokių autoįvykių neturėjo. Idealios būklės.|R17|2024-10|Kairėje|Klimato kontrolė|Lietuva|Nenurodyta|Nenurodyta|13 950|€|129 g/km|https://autoplius.lt/skelbimai/mazda-6-2-0-l-sedanas-2015-benzinas-23116955.html|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
176|ID:21834210|Mitsubishi|Outlander|2015|177 000 km|1998 cm³, 121 AG (89kW)|Benzinas / elektra|Visi varantys (4х4)|Automatinė|5|Euro 5|Balta|Visureigis|4/5|Puikus auto. Odinis salonas. Geras krovimo pasirinkimas - greito ir paprasto krovimo jungtys. Įkrovimo kabeliai. Imat ir važiuojat, nieko daryti nereikia. Žieminių/vasarinių padangų komplektas. Be avarijų.Galima tikrinti bet kuriam servise.|Nenurodyta|Nenurodyta|Kairėje|Oro kondicionierius|Nenurodyta|Nenurodyta|Nenurodyta|13 950|€|44 g/km|https://autoplius.lt/skelbimai/mitsubishi-outlander-2-0-l-visureigis-2015-benzinas-elektra-21834210.html|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
177|ID:23032136|Volkswagen|Caddy|2017-01|239 450 km|2000 cm³, 150 AG (110kW)|Dyzelinas|Priekiniai|Mechaninė|2|Nenurodyta|Balta|Komercinis|4/5|"Nr.122SDK NTKTEKEM- Automobilis pirktas ir prižiūrėtas Volkswagen salone Vokietijoje;- Maxi modelis, ilgesnė ratų bazė 3006mm;- Krovinių skyriaus tūris 4,2m3;- N1 kategorija, galima susigražinti 21% PVM;- Galingesnis 2.0TDi 110W/150AG 4-cilindrų ""common rail"" turbodyzelinis variklis;- Mechaninė 6 pavarų dėžė;- 2 sėdimos vietos;- Parkavimo jutikliai priekyje ir gale;- Spalvota galinio vaizdo kamera;- Priekabos kablys;- El. reguliuomi galinio vaizdo veidrodėliai su šildymo funkcija;- Pastovaus greičio palaikymo sistema;- CO 130g/km;Esame savo srities specialistais su naudotų automobilių pardavimu dirbame jau antrą dešimtmetį todėl:- mūsų parduodami automobiliai yra patikrinti autorizuotame Volkswagen servise;- suteikiame pilną informaciją apie automobilio istoriją ir esamą techninę būklę;- sudarome galimybes testuoti perkamą automobilį prieš perkant;- garantuojame tikrą ridą;- padedame sutvarkyti pirkimo-pardavimo dokumentus;- sutvarkome eksporto deklaraciją;- pasirūpiname automobilio draudimu;- dirbame su visais Lietuvoje veikiančiais bankais, pasirūpiname automobilio finansavimu;- mūsų parduodamiems automobiliams galime suteikti likutinę vertę;- keičiame Jūsų turimą automobilį į mūsų parduodamą;- vežame automobilius iš Europos pagal Jūsų užsakymą;"|Nenurodyta|2023-04|Kairėje|Oro kondicionierius|Nenurodyta|Nenurodyta|Nenurodyta|13 950|€|130 g/km|https://autoplius.lt/skelbimai/volkswagen-caddy-2-0-l-komercinis-2017-dyzelinas-23032136.html|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
178|ID:23113399|Audi|Q7|2011|217 922 km|3000 cm³|Dyzelinas|Visi varantys (4х4)|Automatinė|7|Nenurodyta|Mėlyna / žydra|Visureigis|4/5|Visa info telefonu  869096688|R21|Nenurodyta|Kairėje|Klimato kontrolė|JAV|Nenurodyta|Nenurodyta|14 000|€|~ 234 g/km|https://autoplius.lt/skelbimai/audi-q7-3-0-l-visureigis-2011-dyzelinas-23113399.html|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
179|ID:23118691|Audi|A7|2011-06|227 000 km|2967 cm³, 245 AG (180kW)|Dyzelinas|Visi varantys (4х4)|Automatinė|4|Euro 6|Balta|Hečbekas|4/5|Automobilis pirktas Audi centre. Vienas savininkas vokietis, kitas Lietuvos įmonė. Automobilis labai gerai prižiūrėtas įmonės lėšomis. Papildomai turi originalius Audi ratus R20/35/265 (padangos naujos). Žieminis komplektas R19/45/245.Automobilis nemuštas ir paruoštas eksploatacijai. Tepalai ir filtrai keičiami kas 15000 km, važiuoklė pastoviai prižiūrėta!Priekiniai žibintai, išorės ir vidaus apdaila originalus S-line paketas pagal VIN. V-basto turi nuotolini valdymo pultą. Perkant automobilį parodoma pilna automobilio pardavimo suma pagal susitarimą ir privalomas pavedimas. Papildomą informacija skambučiu.|R19|2024-12|Kairėje|Klimato kontrolė|Vokietija|Nenurodyta|Nenurodyta|14 300|€|158 g/km|https://autoplius.lt/skelbimai/audi-a7-3-0-l-hecbekas-2011-dyzelinas-23118691.html|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
180|ID:21680985|Skoda|Superb|2018-03|153 934 km|1600 cm³, 120 AG (88kW)|Dyzelinas|Priekiniai|Mechaninė|5|Nenurodyta|Balta|Universalas|4/5|"www.longo.lt | Nr. 1 naudotų automobilių pardavėjas Baltijos šalyse.Daugiau nei 1000 naudotų automobilių Jūsų pasirinkimui su garantija ir tikra rida.Kiekvieną dieną atraskite naujus automobilių skelbimus rasite mūsų puslapyje.Daugiau nei 10 000 Klientų jau išsirinko automobilį iš Longo LT!Visi parduodami automobiliai:- Registruoti su valstybiniais numeriais – Jums nereikės vykti į Regitrą;- Su galiojančia technine apžiūra – Jums nereikės vykti į techninių apžiūrų stotį;- Su draudimu – pirmąjam mėnesiui automobilį apdrausime Mes;- Visiems automobiliams suteikiama reali garantija. Nieko nelaukite ir susisiekite su mumis!Bet kurį pasirinktą automobilį galite apžiūrėti ir įsigyti Vilniuje, Parodų g. 2 arba Panevėžyje, RYO prekybos centre!Longo LT siūlo Jums įsigyti naudotus automobilius iš vakarų Europos.Automobilius importuojame iš Olandijos, Belgijos ir Vokietijos. Kiekvienas automobilis yra profesionaliai atrenkamas ir apžiūrimas gyvai mūsų darbuotojų užsienyje. Tokiu būdu Jums siūlome patikimus automobilius.Esame tarptautinė įmonė ir vadovaujames sąžiningumo principu, aukštus kokybės reikalavimus keliame ne tik automobiliams, bet ir savo darbuotojams. Mūsų tikslas yra Jums pasiūlyti kokybišką prekę ir už Ją atsakyti, todėl savo parduodamiems automobiliams mes suteikiame garantiją.Mūsų siūlomus automobilius galite tikrinti bet kuriame pasirinktame servise, o atsiskaityti už juos galite pavedimu arba išsimokėtinai be pradinio įnašo.Kviečiame aplankyti mūsų puslapį www.longo.lt ir išsirinkti savo svajonių automobilį!"|Nenurodyta|2024-09|Kairėje|Klimato kontrolė|Belgija|Nenurodyta|Nenurodyta|14 490|€|114 g/km|https://autoplius.lt/skelbimai/skoda-superb-1-6-l-universalas-2018-dyzelinas-21680985.html|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
181|ID:23116319|Audi|Q7|2010|259 500 km|2967 cm³, 241 AG (177kW)|Dyzelinas|Visi varantys (4х4)|Automatinė|7|Euro 4|Pilka / sidabrinė|Visureigis|4/5|Puikus seimos automobils, daug privalumu. S-line, LED zibintai Automobilis parvaziaves is svedijos. Registruotas mano vardu. Esant poreikiui galiu priregistruoti Lietuvoje.7 sedimos vietos, 4 televizoriai, labai erdvus salonas. Pries 2-3 menesiu automobilis visiskai suremontruotas servize, pakeista duslintuvo gofra, orines vaziuokles paskirstymo bokas, vienas daviklis, variklio grandines dangtelio tarbine, turbinos vamzdelis, visiskai sutvarkyta vaziuokle, ABS daviklis. Zodziu, geritu laiku tikrai niekos nereiks keisti. Automobili pirkau zmonai ir viska sutvarkiau, bet pavazinejusi suprato, kad nori mazesnio automobilio, nes daug vazineja mieste. Yra ratlankiai vasarinems padangoms, bet padangas reikia keisti. Pagal buvusi bardaveja variklis ir greiciu deze turi STAGE 2 uppdatus. Yra isofixas. Automobilis puikiai tinka seimai. I visus klausymus atsakysiu telefonu 862545455Protingai perkanciam kaina paderinsiu.|Nenurodyta|Nenurodyta|Kairėje|Klimato kontrolė|Švedija|Nenurodyta|Nenurodyta|14 500|€|234 g/km|https://autoplius.lt/skelbimai/audi-q7-3-0-l-visureigis-2010-dyzelinas-23116319.html|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
182|ID:23025382|Audi|A6|2012|266 000 km|2967 cm³, 313 AG (230kW)|Dyzelinas|Visi varantys (4х4)|Automatinė|5|Nenurodyta|Balta|Universalas|4/5|Audi A6 C7 2x Sline BiTurbo.Pavarų dėžė/variklis be priekaištų. Tikra rida, naujos žieminės padangos, prieš 1000km pakeistos naujos stabdžių kaladėlės.- Kritulių daviklis- Susidūrimo prevencijos sistema Audi Braking Guard- El. Valdomos, šildomos sėdynės su atminties funkcija- Aktyvus autopilotas (distronikas)- Kelio ženklų atpažinimo sistema- 4 zonų klimato kontrolė- Galinio vaizdo kamera- Juodos lubos- Panoraminis stoglangis- Ambient lighting vidaus apšvietimo paketas- Auto Hold funkcija- Sline multifunkcinis vairas su lapkėmis- El. Valdomas bagažinės dangtis- Šildomi, fotochrominiai visi 3 veidrodėliai- Didžioji Audi MMI navigacija- Drive select funkcija - 4 skirtingi važiavimo tipai- Galima susireguliuoti variklio/pavarų dėžės/išmetimo darbą pagal savo poreikius (Active sound system)- ISOFIX tvirtinimo taškai vaiko kėdutei- Gamyklinė Bluetooth laisvų rankų įranga|R19|Nenurodyta|Kairėje|Klimato kontrolė|Nenurodyta|Nenurodyta|Nenurodyta|14 500|€|166 g/km|https://autoplius.lt/skelbimai/audi-a6-3-0-l-universalas-2012-dyzelinas-23025382.html|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
183|ID:22164882|BMW|535 Gran Turismo|2010-12|100 250 km|2979 cm³, 306 AG (225kW)|Benzinas|Galiniai|Automatinė|5|Euro 5|Pilka / sidabrinė|Hečbekas|4/5|Parduodamas prižiūrėtas automobilis geros komplektacijos :Kafas,Komforto sedinės ( masažas/šildimas/ventiliacija), “džentlemen” funkcija, adaptive xenon žibintai, tolimu šviesu asistentas , galiniu langu el. užuolaideles, keramika,keturių zonų klimatas,šildomas  vairas M ,kamera galinė, Head upas,ženklu atpažinimo sistema,el. bagažinės dangtis,ambient light salono apšvietimas, du padangų komplektai Žiema “Continental” (stovi ant mašinos )/Vasara “Continental” ir t.tAutomobilis vertas dėmesio.Bmw 535i GT su originalia  100250 km rida.  Europinis modelis iš Vokietijos, Lietuvoje neeksploatuotas. Automobilis ne buvo daužtas.Nauja registracija, galiojanti technine apžiūra.Automobilis nereikalauja jokių investiciju:Kėbulas lygūs, pakabą tvarkinga, pakeisti tepalai su visais filtrais.  Sit And Drive.Automobilis pilnai paruoštas eksploatavimui.Jūsų pageidavimu, galima tikrinti jūsų pasirinktame servise.Mašina neeksploatuojama. Stovi požeminem, šiltam parkinge. Laukia naujo savininko.Mašina parduoda įmonė.Bus sudaryta pirkimo-pardavimo sutartis.Tinka visi atsiskaitymo būdai.Bendradarbiaujame su visais bankais ir lizingo bendrovėmis.|R19|2024-11|Kairėje|Klimato kontrolė|Vokietija|Nenurodyta|Nenurodyta|14 550|€|209 g/km|https://autoplius.lt/skelbimai/bmw-535-gran-turismo-3-0-l-hecbekas-2010-benzinas-22164882.html|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
184|ID:22154272|BMW|216 Gran Tourer|2018-01|128 069 km|1500 cm³, 116 AG (85kW)|Dyzelinas|Priekiniai|Mechaninė|5|Nenurodyta|Ruda / smėlio|Vienatūris|4/5|"www.longo.lt | Nr. 1 naudotų automobilių pardavėjas Baltijos šalyse.Daugiau nei 1000 naudotų automobilių Jūsų pasirinkimui su garantija ir tikra rida.Kiekvieną dieną atraskite naujus automobilių skelbimus rasite mūsų puslapyje.Daugiau nei 10 000 Klientų jau išsirinko automobilį iš Longo LT!Visi parduodami automobiliai:- Registruoti su valstybiniais numeriais – Jums nereikės vykti į Regitrą;- Su galiojančia technine apžiūra – Jums nereikės vykti į techninių apžiūrų stotį;- Su draudimu – pirmąjam mėnesiui automobilį apdrausime Mes;- Visiems automobiliams suteikiama reali garantija. Nieko nelaukite ir susisiekite su mumis!Bet kurį pasirinktą automobilį galite apžiūrėti ir įsigyti Vilniuje, Parodų g. 2 arba Panevėžyje, RYO prekybos centre!Longo LT siūlo Jums įsigyti naudotus automobilius iš vakarų Europos.Automobilius importuojame iš Olandijos, Belgijos ir Vokietijos. Kiekvienas automobilis yra profesionaliai atrenkamas ir apžiūrimas gyvai mūsų darbuotojų užsienyje. Tokiu būdu Jums siūlome patikimus automobilius.Esame tarptautinė įmonė ir vadovaujames sąžiningumo principu, aukštus kokybės reikalavimus keliame ne tik automobiliams, bet ir savo darbuotojams. Mūsų tikslas yra Jums pasiūlyti kokybišką prekę ir už Ją atsakyti, todėl savo parduodamiems automobiliams mes suteikiame garantiją.Mūsų siūlomus automobilius galite tikrinti bet kuriame pasirinktame servise, o atsiskaityti už juos galite pavedimu arba išsimokėtinai be pradinio įnašo.Kviečiame aplankyti mūsų puslapį www.longo.lt ir išsirinkti savo svajonių automobilį!"|Nenurodyta|2024-01|Kairėje|Klimato kontrolė|Belgija|Nenurodyta|Nenurodyta|14 790|€|108 g/km|https://autoplius.lt/skelbimai/bmw-216-gran-tourer-1-5-l-vienaturis-2018-dyzelinas-22154272.html|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
185|ID:22957460|Toyota|Yaris|2018-03|32 000 km|1497 cm³, 73 AG (54kW)|Benzinas / elektra|Priekiniai|Automatinė|5|Nenurodyta|Balta|Hečbekas|4/5|Automobilio ID: (79041)|R16|Nenurodyta|Kairėje|Klimato kontrolė|Nenurodyta|Nenurodyta|Nenurodyta|14 950|€|~ 75 g/km|https://autoplius.lt/skelbimai/toyota-yaris-1-5-l-hecbekas-2018-benzinas-elektra-22957460.html|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
186|ID:22650466|Toyota|Yaris|2017-08|33 900 km|1497 cm³, 73 AG (54kW)|Benzinas / elektra|Priekiniai|Automatinė|5|Euro 6|Pilka / sidabrinė|Hečbekas|4/5|Pirktas ir aptarnautas buvo Toyota atstovybėje Lietuvoje. Serviso knygelė, 2 rakteliai.Galime užskaityti Jūsų seną automobilį kaip dalinę įmoką.Dirbame su visomis lizingo bendrovėmis, pageidaujant pateikiame lizingo paskaičiavimą ir padedame sutvarkyti visus lizingo dokumentus.Jeigu sudomino, prašome užsukti ir apžiūrėti.|R15|2024-08|Kairėje|Klimato kontrolė|Lietuva|Nenurodyta|Nenurodyta|15 450|€|75 g/km|https://autoplius.lt/skelbimai/toyota-yaris-1-5-l-hecbekas-2017-benzinas-elektra-22650466.html|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
187|ID:23038898|Volkswagen|Golf|2015|155 000 km|1984 cm³, 290 AG (213kW)|Benzinas|Priekiniai|Automatinė|4|Nenurodyta|Balta|Hečbekas|4/5|Nenurodyta|R17|Nenurodyta|Kairėje|Oro kondicionierius|JAV|Nenurodyta|Nenurodyta|16 400|€|148 g/km|https://autoplius.lt/skelbimai/volkswagen-golf-2-0-l-hecbekas-2015-benzinas-23038898.html|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
188|ID:23118977|Audi|A6 ALLROAD|2014-03|239 000 km|2995 cm³, 245 AG (180kW)|Dyzelinas|Visi varantys (4х4)|Automatinė|5|Euro 5|Juoda|Universalas|4/5|"Visapusiskai tvarkingas ir priziuretas automobilis.Vieno šeimininko.Audi pirktas 2018metais atstovybeje UAB AUTOJUTA""centre. su 78000km rida. Čia irAptarnautas iki dabar.Visa aptarnavimo istorija ir saskaitos yra Autojutoje."|R19|2024-04|Kairėje|Oro kondicionierius|Nenurodyta|Nenurodyta|Nenurodyta|16 900|€|165 g/km|https://autoplius.lt/skelbimai/audi-a6-allroad-3-0-l-universalas-2014-dyzelinas-23118977.html|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
189|ID:22946462|Toyota|Auris|2016-06|68 400 km|1798 cm³, 136 AG (100kW)|Benzinas / elektra|Priekiniai|Automatinė|5|Euro 6|Raudona / vyšninė|Hečbekas|4/5|Hybrid Luxury komplektacija. Pirkta Toyota centre Lietuvoje. Ten ir prižiūrėta. Vienas šeimininkas. Labai gera būklė. Iki 2026 m. birželio gamyklinė garantija. Pridedamas vasarinių padangų komplektas su ratlankiais (saugoma Toyota centre). Iki 2023 m. birželio galioja Kasko draudimas.Skambinkite nuo 17.00 iki 21.00 +370 611 29779.|R17|2023-06|Kairėje|Klimato kontrolė|Lietuva|Nenurodyta|Nenurodyta|16 950|€|91 g/km|https://autoplius.lt/skelbimai/toyota-auris-1-8-l-hecbekas-2016-benzinas-elektra-22946462.html|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
190|ID:23044180|Land Rover|Evoque|2016-03|142 000 km|1999 cm³, 150 AG (110kW)|Dyzelinas|Visi varantys (4х4)|Mechaninė|5|Nenurodyta|Balta|Visureigis|4/5|LABAI GERAME STOVYJE|Nenurodyta|Nenurodyta|Kairėje|Klimato kontrolė|Prancūzija|Nenurodyta|Nenurodyta|17 000|€|125 g/km|https://autoplius.lt/skelbimai/land-rover-evoque-2-0-l-visureigis-2016-dyzelinas-23044180.html|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
191|ID:23059138|Hyundai|IONIQ|2016-10|108 000 km|1580 cm³, 141 AG (104kW)|Benzinas / elektra|Priekiniai|Automatinė|5|Euro 6|Balta|Hečbekas|4/5|Hyundai Ioniq Premium hybridJau Lietuvoje!Ką tik atliktas aptarnavimas ir patikra Hyundai centre, ataskaita prie nuotraukų.DOVANA - 12 mėn. arba 10 000 km pratęsta automobilio garantija!!!Automobilis tinkamas valstybės kompensacijai gauti - 1000 Eur už sunaikintą seną taršų automobilį.Dirbame savaitgaliais!Odinis salonasŠildomos priekinės ir galinės sėdynėsVenriliuojamos priekinės sėdynėsAdaptyvus autopilotasKritulių jutiklisLED dienos žibintaiOdinis šildomas vairasR16 lieti ratlankiaiNavigacijaApple Carplay + Android auto2 raktaiRodoma pilna kainaTinka visi atsiskaitymo būdaiParduodama lizinguDirbame su visais bankaisTurime daugiau elektromobilių!!!Priimame užsakymusSuteiksime profesionalias konsultacijas elektromobilių krovimo ir kitais eksploatavimo klausimais.Yra galimybe atpirkti Jūsų seną automobilį.Iš anksto susitarus automobilius galima apžiūrėti adresu:Bukiškio k. Avižienių sen., Vilnius 14185 (aikštelė šalia degalinės Circkle k)Nuoroda:https://goo.gl/maps/3pCAdkkHggNZmLms5Turite klausimu?Susisiekite telefonu, e-mail’u; Viber; WhatsappWe speak EnglishGovorim po ruski|R16|2024-10|Kairėje|Klimato kontrolė|Vokietija|Nenurodyta|Nenurodyta|17 300|€|79 g/km|https://autoplius.lt/skelbimai/hyundai-ioniq-1-6-l-hecbekas-2016-benzinas-elektra-23059138.html|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
192|ID:23033216|Volkswagen|Passat|2017-07|83 939 km|1395 cm³, 150 AG (110kW)|Benzinas|Priekiniai|Automatinė|5|Euro 6|Juoda|Sedanas|4/5|Automobilis pirktas Moller auto Lietuvoje.Rida tik 83 939 kmLaiku ir tik Moller auto atlikti aptarnavimai.Neturėjo jokių eismo įvykių.Labai gerai prižiūrėtas, papildomų investicijų nereikalaujantis automobilis.Tvarkingas kėbulas ir salonas.Naujesnė multimedija.Galinio vaizdo kamera ir parktronikai.Galima tikrinti.VIN: WWWZZz3czJE008157|R16|Nenurodyta|Kairėje|Klimato kontrolė|Nenurodyta|Nenurodyta|Nenurodyta|17 500|€|115 g/km|https://autoplius.lt/skelbimai/volkswagen-passat-1-4-l-sedanas-2017-benzinas-23033216.html|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
